TrialIndex,Participant,Type,Length,SelectC,RT,PresenPos
2624,15,O,60,0,538,sc
2625,15,O,110,0,760,cs
2626,15,O,140,1,556,cs
2627,15,I,70,0,638,cs
2628,15,I,100,1,528,cs
2629,15,I,80,0,726,sc
2630,15,I,90,0,394,sc
2631,15,I,130,1,537,sc
2632,15,O,50,0,441,sc
2633,15,I,90,1,494,sc
2634,15,O,100,0,686,cs
2635,15,O,50,0,644,sc
2636,15,I,80,0,730,sc
2637,15,I,120,1,1489,cs
2638,15,O,120,1,605,sc
2639,15,I,100,1,1367,sc
2640,15,I,60,0,518,sc
2641,16,O,70,0,1094,cs
2642,16,O,120,1,1413,sc
2643,16,I,60,0,1302,cs
2644,16,I,140,1,849,cs
2645,16,O,80,0,802,sc
2646,16,I,70,0,769,cs
2647,16,I,150,1,682,sc
2648,16,I,140,1,899,sc
2649,16,I,150,1,846,sc
2650,16,I,120,1,888,sc
2651,16,O,80,0,1240,cs
2652,16,O,100,0,2141,sc
2653,16,O,150,1,643,sc
2654,16,O,90,0,2185,sc
2655,16,I,140,1,606,sc
2656,16,I,90,0,988,cs
2657,16,O,70,0,716,cs
2658,16,O,50,0,886,cs
2659,16,O,80,0,956,sc
2660,16,I,110,1,2251,cs
2661,16,O,70,0,923,sc
2662,16,O,80,0,896,sc
2663,16,I,60,0,2185,sc
2664,16,I,130,1,774,cs
2665,16,O,60,0,564,cs
2666,16,O,90,0,756,cs
2667,16,I,150,1,813,cs
2668,16,I,130,1,845,sc
2669,16,O,50,0,657,sc
2670,16,O,110,1,4541,cs
2671,16,I,90,0,688,cs
2672,16,I,150,1,1316,sc
2673,16,I,100,0,1043,sc
2674,16,O,110,1,919,cs
2675,16,O,110,1,1147,sc
2676,16,O,60,0,615,sc
2677,16,O,140,1,974,sc
2678,16,O,120,1,1322,cs
2679,16,I,110,1,623,sc
2680,16,I,90,1,964,sc
2681,16,I,110,1,1463,cs
2682,16,I,90,1,957,sc
2683,16,O,90,0,811,cs
2684,16,O,50,0,661,cs
2685,16,O,150,1,1239,cs
2686,16,I,60,0,990,cs
2687,16,I,80,0,795,cs
2688,16,I,120,1,1233,sc
2689,16,I,80,0,1005,sc
2690,16,O,130,1,811,sc
2691,16,I,150,1,591,cs
2692,16,O,80,0,702,sc
2693,16,I,100,0,620,cs
2694,16,I,90,0,758,cs
2695,16,I,110,1,884,sc
2696,16,O,80,0,691,cs
2697,16,O,120,1,676,cs
2698,16,I,60,0,767,sc
2699,16,I,110,0,652,cs
2700,16,I,110,0,472,sc
2701,16,I,150,1,507,sc
2702,16,O,90,0,580,sc
2703,16,O,130,1,1021,cs
2704,16,O,130,1,541,sc
2705,16,O,120,0,934,cs
2706,16,I,140,1,652,sc
2707,16,O,110,0,1374,cs
2708,16,I,70,0,1438,sc
2709,16,O,70,0,780,sc
2710,16,I,80,1,1710,sc
2711,16,O,70,0,627,cs
2712,16,O,140,1,814,cs
2713,16,I,80,0,622,cs
2714,16,I,100,1,832,cs
2715,16,I,120,1,620,sc
2716,16,O,80,0,567,cs
2717,16,I,90,1,1094,cs
2718,16,O,90,0,510,cs
2719,16,I,70,0,1588,cs
2720,16,I,50,0,468,sc
2721,16,O,100,0,1077,cs
2722,16,I,100,1,724,sc
2723,16,I,140,1,661,sc
2724,16,I,60,0,629,cs
2725,16,I,80,0,509,cs
2726,16,O,140,1,679,cs
2727,16,O,90,0,777,sc
2728,16,O,50,0,586,sc
2729,16,O,150,1,816,cs
2730,16,O,150,1,668,sc
2731,16,O,140,1,782,sc
2732,16,I,120,1,646,cs
2733,16,I,130,1,621,cs
2734,16,O,50,0,1638,cs
2735,16,O,60,0,646,cs
2736,16,I,130,1,686,sc
2737,16,O,60,0,573,sc
2738,16,I,50,0,662,sc
2739,16,I,100,1,829,cs
2740,16,O,100,0,749,cs
2741,16,O,150,1,621,cs
2742,16,O,110,1,1412,sc
2743,16,O,50,0,639,sc
2744,16,O,70,0,1094,sc
2745,16,I,80,0,558,cs
2746,16,O,120,1,1709,sc
2747,16,I,70,0,1320,sc
2748,16,O,110,0,610,cs
2749,16,I,120,1,766,cs
2750,16,O,120,1,719,sc
2751,16,O,110,1,686,sc
2752,16,O,100,0,772,sc
2753,16,O,70,0,638,sc
2754,16,I,50,0,1227,cs
2755,16,I,90,0,1342,sc
2756,16,O,120,1,485,sc
2757,16,O,100,0,639,sc
2758,16,O,60,0,493,sc
2759,16,O,50,0,518,cs
2760,16,O,140,1,1086,sc
2761,16,I,130,1,678,sc
2762,16,O,130,1,2078,sc
2763,16,O,150,1,789,sc
2764,16,O,90,0,924,cs
2765,16,I,70,0,937,cs
2766,16,O,70,0,637,cs
2767,16,I,140,1,722,cs
2768,16,O,90,0,822,sc
2769,16,O,130,1,766,cs
2770,16,I,60,0,1567,sc
2771,16,I,130,1,1150,cs
2772,16,I,50,0,582,cs
2773,16,I,70,0,998,sc
2774,16,I,130,1,629,sc
2775,16,I,120,1,910,cs
2776,16,I,50,0,558,cs
2777,16,I,150,1,725,cs
2778,16,O,120,0,1549,cs
2779,16,I,50,0,950,sc
2780,16,I,120,1,701,cs
2781,16,I,70,0,927,sc
2782,16,O,150,1,500,sc
2783,16,O,140,1,602,cs
2784,16,O,130,1,823,cs
2785,16,I,120,1,666,sc
2786,16,I,50,0,990,cs
2787,16,I,70,0,590,cs
2788,16,I,60,0,701,sc
2789,16,I,110,1,814,cs
2790,16,I,100,1,955,sc
2791,16,I,130,1,766,cs
2792,16,O,130,1,1350,cs
2793,16,I,80,1,1046,sc
2794,16,O,60,1,859,cs
2795,16,I,100,1,1702,sc
2796,16,O,150,1,630,cs
2797,16,I,140,1,538,cs
2798,16,O,110,1,1206,sc
2799,16,O,60,0,727,cs
2800,16,O,140,0,774,cs
2801,16,I,110,1,1726,sc
2802,16,I,90,1,1926,sc
2803,16,O,130,1,1791,sc
2804,16,O,50,0,574,sc
2805,16,O,100,0,1968,sc
2806,16,O,140,1,805,sc
2807,16,O,100,0,774,cs
2808,16,I,140,1,662,cs
2809,16,I,60,0,630,cs
2810,16,I,80,0,958,sc
2811,16,I,50,0,542,sc
2812,16,O,60,0,766,sc
2813,16,I,150,1,764,cs
2814,16,I,100,1,2222,cs
2815,16,O,100,1,1310,cs
2816,16,O,80,0,950,cs
2817,17,I,110,1,2139,cs
2818,17,O,140,1,1309,sc
2819,17,I,50,0,1219,cs
2820,17,I,130,1,1833,sc
2821,17,O,60,0,2065,cs
2822,17,I,80,0,2341,sc
2823,17,I,80,0,2575,cs
2824,17,I,130,1,740,cs
2825,17,I,120,1,1476,cs
2826,17,I,140,1,789,cs
2827,17,O,100,0,1288,sc
2828,17,O,90,0,2031,cs
2829,17,I,50,0,895,sc
2830,17,I,150,1,1058,cs
2831,17,I,60,0,1416,cs
2832,17,O,110,1,1859,cs
2833,17,I,120,1,1362,sc
2834,17,O,100,0,1399,sc
2835,17,I,50,0,802,cs
2836,17,O,150,1,903,sc
2837,17,I,110,0,2029,sc
2838,17,I,100,1,2095,sc
2839,17,I,130,1,737,sc
2840,17,O,140,1,985,sc
2841,17,O,100,0,1629,cs
2842,17,I,90,1,1142,sc
2843,17,O,110,0,865,sc
2844,17,I,90,0,1895,sc
2845,17,O,130,1,1384,sc
2846,17,O,120,1,2793,sc
2847,17,I,150,1,571,cs
2848,17,I,130,1,1217,cs
2849,17,I,50,0,953,sc
2850,17,O,150,1,1449,cs
2851,17,O,150,1,1418,cs
2852,17,O,60,0,1286,sc
2853,17,I,60,0,831,cs
2854,17,O,140,1,1343,sc
2855,17,O,90,0,829,sc
2856,17,I,70,0,748,cs
2857,17,I,80,0,966,sc
2858,17,I,100,1,2090,sc
2859,17,I,70,0,788,cs
2860,17,O,90,0,776,sc
2861,17,I,100,1,991,sc
2862,17,I,150,1,603,sc
2863,17,O,140,1,681,cs
2864,17,I,60,0,1104,sc
2865,17,I,90,1,2361,cs
2866,17,I,60,0,840,sc
2867,17,I,70,0,888,sc
2868,17,O,80,0,835,cs
2869,17,I,150,1,539,cs
2870,17,O,100,0,733,cs
2871,17,O,140,1,1228,cs
2872,17,O,80,0,827,cs
2873,17,O,150,1,525,cs
2874,17,O,70,0,416,sc
2875,17,O,80,0,612,cs
2876,17,I,120,1,686,cs
2877,17,I,60,0,584,cs
2878,17,I,90,1,2107,sc
2879,17,O,50,0,514,sc
2880,17,O,110,1,1559,cs
2881,17,I,90,0,2666,cs
2882,17,O,150,1,577,cs
2883,17,O,80,0,2139,sc
2884,17,O,120,1,1629,cs
2885,17,O,130,1,695,sc
2886,17,I,50,0,637,sc
2887,17,I,60,0,889,sc
2888,17,O,70,0,1267,cs
2889,17,I,130,1,604,sc
2890,17,I,80,0,1729,cs
2891,17,O,80,0,567,sc
2892,17,O,120,1,842,cs
2893,17,I,80,0,747,cs
2894,17,I,120,1,958,sc
2895,17,O,90,0,749,cs
2896,17,O,120,1,637,cs
2897,17,O,70,0,705,cs
2898,17,O,100,0,3400,cs
2899,17,I,110,1,714,cs
2900,17,O,140,1,655,cs
2901,17,O,50,0,538,cs
2902,17,I,130,1,583,cs
2903,17,O,70,0,596,cs
2904,17,O,50,0,689,sc
2905,17,O,70,0,724,sc
2906,17,I,140,1,644,cs
2907,17,I,130,1,569,sc
2908,17,I,100,1,1212,cs
2909,17,O,110,0,1747,sc
2910,17,O,70,0,584,sc
2911,17,O,130,1,1357,cs
2912,17,O,100,0,891,cs
2913,17,O,60,0,587,cs
2914,17,O,60,0,666,sc
2915,17,I,150,1,807,sc
2916,17,I,60,0,581,sc
2917,17,O,120,1,2322,sc
2918,17,O,150,1,633,sc
2919,17,O,60,0,656,sc
2920,17,O,130,1,2442,sc
2921,17,I,140,1,1062,sc
2922,17,O,80,0,506,sc
2923,17,O,50,0,575,sc
2924,17,O,80,0,1543,sc
2925,17,I,140,1,1841,sc
2926,17,I,140,1,656,cs
2927,17,O,100,0,1362,sc
2928,17,I,120,1,2457,cs
2929,17,O,110,0,3533,sc
2930,17,I,130,1,981,cs
2931,17,O,140,1,1034,sc
2932,17,O,60,0,860,cs
2933,17,O,110,0,3202,cs
2934,17,O,60,0,1361,cs
2935,17,O,130,1,2328,cs
2936,17,I,110,1,1434,cs
2937,17,O,150,1,987,sc
2938,17,I,100,1,2029,cs
2939,17,O,70,0,671,cs
2940,17,I,70,0,713,sc
2941,17,O,120,0,3550,cs
2942,17,I,90,0,2596,sc
2943,17,I,50,0,598,cs
2944,17,I,80,0,1558,cs
2945,17,O,150,1,615,sc
2946,17,O,130,1,595,cs
2947,17,I,150,1,653,sc
2948,17,O,50,0,594,sc
2949,17,O,120,0,3231,sc
2950,17,I,50,0,538,sc
2951,17,I,110,1,658,cs
2952,17,O,90,0,1295,cs
2953,17,I,70,0,1940,cs
2954,17,I,110,0,1906,sc
2955,17,O,130,0,1241,cs
2956,17,I,70,0,838,cs
2957,17,I,150,1,557,cs
2958,17,I,100,1,2122,cs
2959,17,O,90,0,735,cs
2960,17,I,80,0,773,sc
2961,17,I,110,0,2375,sc
2962,17,I,90,1,2359,cs
2963,17,O,110,0,1470,sc
2964,17,I,80,0,2597,sc
2965,17,O,80,0,518,cs
2966,17,I,90,1,895,cs
2967,17,O,90,0,978,sc
2968,17,I,120,1,611,sc
2969,17,I,120,1,679,cs
2970,17,I,110,1,1693,sc
2971,17,O,90,0,748,sc
2972,17,O,110,0,1661,cs
2973,17,I,140,1,685,sc
2974,17,O,70,0,589,sc
2975,17,I,100,1,2062,sc
2976,17,I,140,1,656,sc
2977,17,O,120,1,1317,sc
2978,17,O,50,0,1048,cs
2979,17,I,50,0,897,cs
2980,17,I,120,1,1303,sc
2981,17,I,140,1,828,cs
2982,17,I,60,0,780,cs
2983,17,O,50,0,666,cs
2984,17,O,140,1,836,cs
2985,17,I,100,1,1606,cs
2986,17,I,70,0,1812,sc
2987,17,I,150,1,1088,sc
2988,17,O,130,0,2293,sc
2989,17,I,70,0,981,sc
2990,17,O,100,0,1751,sc
2991,17,O,50,0,676,cs
2992,17,O,60,0,605,sc
2993,18,O,120,1,7005,sc
2994,18,I,120,1,1025,sc
2995,18,I,70,0,2612,sc
2996,18,I,100,1,1213,sc
2997,18,I,110,1,1245,sc
2998,18,O,110,0,2959,cs
2999,18,O,130,1,2432,cs
3000,18,I,60,0,2857,sc
3001,18,I,120,1,1606,cs
3002,18,O,70,0,1519,sc
3003,18,O,130,1,946,sc
3004,18,O,150,1,621,cs
3005,18,I,60,0,1346,sc
3006,18,I,130,1,733,cs
3007,18,O,100,0,631,cs
3008,18,I,90,1,3261,cs
3009,18,O,90,0,5890,sc
3010,18,O,120,1,1880,sc
3011,18,I,110,1,4237,cs
3012,18,I,90,1,2219,sc
3013,18,I,80,0,1884,cs
3014,18,I,50,0,840,cs
3015,18,O,100,0,1793,cs
3016,18,I,80,1,2702,sc
3017,18,O,150,1,952,cs
3018,18,I,130,1,1058,sc
3019,18,I,70,0,2996,cs
3020,18,I,80,0,2868,sc
3021,18,I,110,1,1067,sc
3022,18,O,80,0,888,sc
3023,18,I,100,1,879,sc
3024,18,I,140,1,608,cs
3025,18,I,90,1,2591,sc
3026,18,I,100,1,757,sc
3027,18,O,80,0,822,cs
3028,18,O,70,0,571,sc
3029,18,O,150,1,1430,cs
3030,18,O,120,1,2048,cs
3031,18,O,60,0,657,sc
3032,18,O,130,1,1500,sc
3033,18,O,50,0,518,sc
3034,18,O,150,1,1067,sc
3035,18,I,50,0,968,cs
3036,18,O,140,1,2147,sc
3037,18,I,50,0,781,sc
3038,18,I,70,0,1547,sc
3039,18,I,80,1,4198,sc
3040,18,O,60,0,671,cs
3041,18,I,130,1,692,sc
3042,18,O,90,0,744,cs
3043,18,I,140,1,721,sc
3044,18,I,150,1,704,cs
3045,18,I,150,1,633,sc
3046,18,O,110,0,2311,sc
3047,18,I,130,1,760,sc
3048,18,I,150,1,648,cs
3049,18,I,70,0,759,sc
3050,18,I,140,1,606,cs
3051,18,O,140,1,944,sc
3052,18,O,140,1,1002,cs
3053,18,O,70,0,584,cs
3054,18,O,110,0,959,cs
3055,18,O,140,1,587,cs
3056,18,O,120,0,2098,cs
3057,18,O,140,1,842,sc
3058,18,O,100,0,1648,cs
3059,18,I,50,0,1060,sc
3060,18,O,50,0,575,cs
3061,18,I,80,1,2594,cs
3062,18,O,80,0,511,sc
3063,18,I,60,0,747,sc
3064,18,O,110,0,1015,sc
3065,18,O,50,0,589,cs
3066,18,I,60,0,728,cs
3067,18,I,90,1,2398,sc
3068,18,O,130,0,1523,cs
3069,18,O,140,1,1171,sc
3070,18,O,50,0,564,cs
3071,18,O,80,0,595,sc
3072,18,I,100,1,936,cs
3073,18,O,110,0,6153,sc
3074,18,O,150,1,1341,sc
3075,18,I,130,1,661,cs
3076,18,I,60,0,992,cs
3077,18,I,110,1,806,cs
3078,18,O,60,0,603,cs
3079,18,O,150,1,890,cs
3080,18,I,80,0,1164,sc
3081,18,I,130,1,687,cs
3082,18,I,140,1,675,sc
3083,18,O,140,1,469,cs
3084,18,O,90,0,769,cs
3085,18,I,50,0,570,sc
3086,18,O,100,0,716,sc
3087,18,I,110,1,687,cs
3088,18,I,50,0,553,cs
3089,18,I,60,0,1191,cs
3090,18,I,50,0,703,sc
3091,18,O,130,1,1977,cs
3092,18,O,60,0,600,sc
3093,18,O,110,0,2724,cs
3094,18,I,150,1,634,sc
3095,18,I,150,1,572,sc
3096,18,O,120,0,780,sc
3097,18,I,110,1,812,sc
3098,18,I,100,1,623,cs
3099,18,I,120,1,525,sc
3100,18,I,120,1,651,cs
3101,18,O,50,0,500,sc
3102,18,I,60,0,1094,cs
3103,18,I,110,1,1020,cs
3104,18,O,80,0,812,cs
3105,18,I,150,1,872,cs
3106,18,O,90,0,1014,sc
3107,18,O,90,0,1123,sc
3108,18,O,100,0,1102,cs
3109,18,O,120,0,1528,cs
3110,18,O,110,0,3470,sc
3111,18,O,70,0,630,cs
3112,18,I,140,1,826,sc
3113,18,I,80,1,2430,cs
3114,18,O,50,0,613,cs
3115,18,O,150,1,754,sc
3116,18,I,70,0,2216,cs
3117,18,O,70,0,547,sc
3118,18,I,150,1,657,sc
3119,18,I,70,0,2804,sc
3120,18,O,120,0,1073,sc
3121,18,I,100,1,1266,cs
3122,18,I,70,0,763,cs
3123,18,O,100,0,644,sc
3124,18,O,60,0,441,sc
3125,18,O,50,0,437,sc
3126,18,O,80,0,686,sc
3127,18,O,70,0,923,cs
3128,18,O,130,1,2989,cs
3129,18,O,80,0,1034,cs
3130,18,I,120,1,834,sc
3131,18,O,80,0,770,cs
3132,18,O,60,0,643,cs
3133,18,I,150,1,694,cs
3134,18,O,150,1,1550,sc
3135,18,I,100,1,1049,cs
3136,18,I,140,1,1360,sc
3137,18,I,120,1,2144,cs
3138,18,O,70,0,765,sc
3139,18,I,90,1,1846,cs
3140,18,O,100,0,1562,sc
3141,18,O,130,1,1328,sc
3142,18,I,80,0,1788,cs
3143,18,I,90,1,647,cs
3144,18,O,110,0,1740,cs
3145,18,O,50,0,472,sc
3146,18,I,90,0,2318,cs
3147,18,O,60,0,756,cs
3148,18,I,120,1,1034,cs
3149,18,I,140,1,496,cs
3150,18,I,120,1,759,sc
3151,18,O,90,0,848,cs
3152,18,I,50,0,855,cs
3153,18,O,90,0,1378,cs
3154,18,O,70,0,625,cs
3155,18,I,130,1,895,cs
3156,18,O,100,0,1181,sc
3157,18,I,90,1,2386,sc
3158,18,O,120,1,4960,cs
3159,18,O,140,1,588,cs
3160,18,I,100,1,916,sc
3161,18,O,60,0,494,sc
3162,18,I,60,0,818,sc
3163,18,I,130,1,768,sc
3164,18,O,90,0,488,sc
3165,18,I,70,0,952,cs
3166,18,I,140,1,643,cs
3167,18,O,130,1,2079,sc
3168,18,I,110,1,1440,sc
3169,19,I,90,1,2252,sc
3170,19,O,150,1,987,sc
3171,19,O,100,0,6020,sc
3172,19,I,150,1,733,cs
3173,19,O,150,1,717,sc
3174,19,I,50,0,1441,sc
3175,19,I,150,1,654,sc
3176,19,I,60,0,3321,cs
3177,19,I,50,0,848,sc
3178,19,O,140,1,816,sc
3179,19,O,150,1,1021,cs
3180,19,O,70,0,667,cs
3181,19,I,130,1,623,cs
3182,19,I,80,0,1245,sc
3183,19,I,120,1,2183,cs
3184,19,O,150,1,990,cs
3185,19,O,100,0,2427,sc
3186,19,I,130,1,552,sc
3187,19,O,60,0,829,cs
3188,19,I,140,1,1023,sc
3189,19,O,130,1,3861,cs
3190,19,O,120,1,1680,sc
3191,19,I,90,1,1353,cs
3192,19,O,50,0,785,cs
3193,19,I,140,1,803,sc
3194,19,O,140,1,1050,sc
3195,19,O,70,0,1151,cs
3196,19,O,130,1,1463,cs
3197,19,I,100,1,1830,cs
3198,19,O,140,1,601,cs
3199,19,O,130,0,1841,cs
3200,19,I,120,1,1383,cs
3201,19,I,70,0,919,sc
3202,19,I,50,0,760,sc
3203,19,O,60,0,606,cs
3204,19,I,140,1,654,sc
3205,19,I,80,1,2143,cs
3206,19,O,70,0,1146,sc
3207,19,O,110,0,987,cs
3208,19,I,120,1,879,sc
3209,19,I,70,0,950,cs
3210,19,I,70,0,908,sc
3211,19,I,110,1,1322,sc
3212,19,I,80,0,3039,sc
3213,19,O,60,0,699,cs
3214,19,O,140,1,820,cs
3215,19,O,90,0,2706,cs
3216,19,I,150,1,675,sc
3217,19,O,70,0,950,sc
3218,19,O,100,0,849,cs
3219,19,I,140,1,660,cs
3220,19,I,120,1,747,cs
3221,19,O,120,1,3466,cs
3222,19,O,70,0,907,sc
3223,19,I,90,1,7803,sc
3224,19,O,90,0,775,cs
3225,19,O,130,1,961,sc
3226,19,I,100,1,4449,sc
3227,19,I,60,0,633,cs
3228,19,I,130,1,690,cs
3229,19,O,150,1,721,sc
3230,19,I,60,0,900,sc
3231,19,I,140,1,697,sc
3232,19,I,120,1,1048,sc
3233,19,O,140,1,739,cs
3234,19,I,110,1,1529,sc
3235,19,I,140,1,560,cs
3236,19,O,50,0,619,cs
3237,19,I,80,0,1367,sc
3238,19,O,90,0,816,sc
3239,19,O,130,1,649,sc
3240,19,I,110,1,1403,cs
3241,19,O,90,0,720,cs
3242,19,I,60,0,1144,sc
3243,19,I,50,0,824,cs
3244,19,O,140,1,2697,sc
3245,19,O,110,1,1323,cs
3246,19,O,80,0,580,cs
3247,19,O,90,0,689,sc
3248,19,I,120,1,707,sc
3249,19,I,100,1,3852,cs
3250,19,O,60,0,658,sc
3251,19,I,60,0,709,cs
3252,19,O,140,1,1995,sc
3253,19,I,50,0,1864,cs
3254,19,I,90,1,1282,cs
3255,19,O,50,0,565,sc
3256,19,O,80,0,593,sc
3257,19,I,110,1,1665,cs
3258,19,O,120,1,2975,sc
3259,19,I,70,0,1056,sc
3260,19,I,100,1,2839,cs
3261,19,O,140,1,599,cs
3262,19,I,70,0,2123,sc
3263,19,O,90,0,930,sc
3264,19,I,90,1,5099,cs
3265,19,O,80,0,860,cs
3266,19,I,110,1,896,cs
3267,19,O,70,0,620,sc
3268,19,I,100,1,1066,sc
3269,19,O,110,1,3609,cs
3270,19,O,120,1,2172,sc
3271,19,I,70,0,1678,cs
3272,19,I,60,0,771,sc
3273,19,I,90,0,1371,sc
3274,19,O,120,0,2811,cs
3275,19,I,150,1,608,cs
3276,19,O,100,0,1012,cs
3277,19,I,100,1,4698,sc
3278,19,I,50,0,761,cs
3279,19,O,80,0,699,cs
3280,19,O,80,0,754,sc
3281,19,O,100,0,745,sc
3282,19,I,110,1,1514,sc
3283,19,I,110,1,727,cs
3284,19,I,140,1,635,cs
3285,19,O,120,1,2525,sc
3286,19,I,120,1,1628,sc
3287,19,O,120,1,2602,cs
3288,19,O,100,0,1197,cs
3289,19,O,100,0,821,sc
3290,19,I,70,0,2486,cs
3291,19,I,70,0,1092,cs
3292,19,O,130,0,1861,sc
3293,19,I,130,1,619,cs
3294,19,I,50,0,696,cs
3295,19,O,90,0,550,sc
3296,19,O,70,0,518,cs
3297,19,I,150,1,790,sc
3298,19,O,80,0,1724,cs
3299,19,O,60,0,554,sc
3300,19,O,60,0,596,sc
3301,19,O,110,1,4126,sc
3302,19,O,50,0,546,cs
3303,19,I,50,0,985,sc
3304,19,O,50,0,530,sc
3305,19,O,60,0,563,sc
3306,19,I,130,1,762,sc
3307,19,O,150,1,603,cs
3308,19,I,80,0,2912,cs
3309,19,I,130,1,665,sc
3310,19,O,80,0,1275,sc
3311,19,O,110,0,638,cs
3312,19,I,100,1,1526,cs
3313,19,I,140,1,494,cs
3314,19,O,130,1,1213,sc
3315,19,I,150,1,553,sc
3316,19,I,90,0,2662,sc
3317,19,O,150,1,1028,sc
3318,19,O,130,1,1225,cs
3319,19,O,50,0,680,sc
3320,19,I,60,0,1731,sc
3321,19,I,80,0,2844,sc
3322,19,O,110,0,1418,sc
3323,19,O,110,0,875,sc
3324,19,I,100,1,2777,sc
3325,19,O,50,0,571,sc
3326,19,O,120,1,2663,cs
3327,19,I,150,1,607,cs
3328,19,O,90,0,951,cs
3329,19,O,110,1,4077,sc
3330,19,I,150,1,570,cs
3331,19,O,50,0,571,cs
3332,19,I,80,0,7330,cs
3333,19,I,130,1,566,cs
3334,19,I,80,0,806,cs
3335,19,O,70,0,569,cs
3336,19,O,80,0,472,sc
3337,19,O,150,1,1328,cs
3338,19,O,100,0,969,cs
3339,19,I,110,1,700,sc
3340,19,I,60,0,684,cs
3341,19,O,60,0,495,cs
3342,19,I,130,1,1141,sc
3343,19,I,90,1,1342,cs
3344,19,I,120,1,556,cs
3345,20,I,130,1,888,sc
3346,20,I,60,0,1056,sc
3347,20,O,80,0,2550,cs
3348,20,O,110,0,1358,cs
3349,20,O,150,1,1387,sc
3350,20,O,130,1,1029,sc
3351,20,O,140,1,761,cs
3352,20,I,120,1,1515,cs
3353,20,I,140,1,768,sc
3354,20,O,120,1,1437,sc
3355,20,I,120,1,698,cs
3356,20,O,60,0,687,cs
3357,20,O,90,0,857,cs
3358,20,I,110,1,1549,sc
3359,20,O,110,1,2129,cs
3360,20,O,80,0,665,cs
3361,20,O,130,0,1508,cs
3362,20,I,70,0,1018,sc
3363,20,I,90,0,1046,cs
3364,20,O,110,0,948,sc
3365,20,O,50,0,668,cs
3366,20,O,110,0,826,sc
3367,20,O,120,0,857,sc
3368,20,I,50,0,739,sc
3369,20,O,150,1,1197,cs
3370,20,O,50,0,908,cs
3371,20,I,150,1,779,cs
3372,20,O,80,0,1059,sc
3373,20,O,70,0,768,sc
3374,20,O,60,0,719,cs
3375,20,I,100,1,1608,cs
3376,20,I,60,0,677,cs
3377,20,O,50,0,619,cs
3378,20,I,50,0,586,sc
3379,20,O,50,0,530,sc
3380,20,O,80,0,566,cs
3381,20,O,90,0,807,cs
3382,20,O,140,1,1229,cs
3383,20,I,50,0,909,cs
3384,20,O,60,0,788,sc
3385,20,I,50,0,807,sc
3386,20,O,150,1,1308,cs
3387,20,O,130,1,707,sc
3388,20,I,120,1,2127,cs
3389,20,O,150,1,598,cs
3390,20,O,120,1,737,sc
3391,20,I,110,0,1228,cs
3392,20,O,60,0,719,sc
3393,20,O,100,0,567,cs
3394,20,O,140,1,806,cs
3395,20,I,130,1,1311,cs
3396,20,O,130,0,1176,cs
3397,20,O,120,0,700,cs
3398,20,O,140,1,707,sc
3399,20,O,130,1,2007,cs
3400,20,I,80,0,929,sc
3401,20,I,110,1,1059,sc
3402,20,O,80,0,798,cs
3403,20,O,130,0,666,sc
3404,20,I,130,1,768,cs
3405,20,I,150,1,629,sc
3406,20,O,120,1,668,cs
3407,20,I,110,0,1557,cs
3408,20,I,150,1,907,sc
3409,20,I,50,0,629,cs
3410,20,I,90,0,615,cs
3411,20,I,70,0,538,cs
3412,20,I,70,0,617,sc
3413,20,O,100,0,1269,cs
3414,20,I,140,1,770,cs
3415,20,I,60,0,920,sc
3416,20,O,90,0,1307,sc
3417,20,I,100,0,1668,cs
3418,20,I,80,0,857,cs
3419,20,I,60,0,750,sc
3420,20,I,110,1,778,sc
3421,20,I,150,1,638,sc
3422,20,I,140,1,777,cs
3423,20,I,70,0,838,sc
3424,20,I,140,1,869,sc
3425,20,O,120,0,1527,cs
3426,20,I,90,0,2005,sc
3427,20,I,90,0,760,sc
3428,20,O,140,1,797,cs
3429,20,O,130,1,1400,sc
3430,20,O,60,0,667,sc
3431,20,I,80,0,769,cs
3432,20,O,90,0,590,sc
3433,20,I,130,1,947,sc
3434,20,O,110,0,1028,cs
3435,20,O,110,0,758,sc
3436,20,I,120,1,665,sc
3437,20,I,90,0,679,cs
3438,20,I,80,0,808,sc
3439,20,O,70,0,588,cs
3440,20,I,80,0,1278,cs
3441,20,I,140,1,717,cs
3442,20,I,100,0,1391,sc
3443,20,O,90,0,915,cs
3444,20,I,140,1,586,cs
3445,20,O,70,0,598,cs
3446,20,O,150,1,918,sc
3447,20,O,50,0,629,sc
3448,20,I,150,1,738,sc
3449,20,O,100,0,649,sc
3450,20,O,140,1,1197,sc
3451,20,O,150,1,641,cs
3452,20,O,80,0,858,sc
3453,20,O,90,0,699,cs
3454,20,O,150,0,566,sc
3455,20,O,70,0,820,cs
3456,20,I,130,1,807,cs
3457,20,O,140,1,1119,sc
3458,20,I,100,1,2137,sc
3459,20,I,130,1,679,sc
3460,20,O,70,0,726,cs
3461,20,I,80,0,760,sc
3462,20,I,140,1,948,sc
3463,20,I,70,0,948,sc
3464,20,O,150,1,1197,sc
3465,20,O,50,0,609,sc
3466,20,I,100,0,1588,sc
3467,20,I,150,1,708,cs
3468,20,O,130,0,1639,cs
3469,20,I,50,0,678,cs
3470,20,O,60,0,747,cs
3471,20,I,110,1,1111,sc
3472,20,I,90,0,1048,cs
3473,20,O,80,0,1248,sc
3474,20,O,120,0,957,cs
3475,20,I,60,0,693,cs
